Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score
14744.0,16,7,1099.98,4,4,3,443,11
14745.0,113,5,1220.26,2,4,3,243,9
14747.0,249,1,328.2,1,1,2,112,4
14748.0,29,5,1415.75,3,4,3,343,10
14752.0,44,1,180.84,3,1,1,311,5
14753.0,87,1,563.15,2,1,2,212,5
14754.0,45,2,638.05,3,2,2,322,7
14755.0,10,11,5010.28,4,4,4,444,12
14756.0,15,1,738.96,4,1,3,413,8
14757.0,75,1,420.5,2,1,2,212,5
14758.0,145,4,1484.06,1,3,3,133,7
14759.0,5,3,1625.97,4,3,4,434,11
14760.0,297,1,89.2,1,1,1,111,3
14761.0,59,2,255.9,2,2,1,221,5
14762.0,264,1,300.52,1,1,2,112,4
14764.0,47,1,278.3,3,1,1,311,5
14765.0,29,3,254.11,3,3,1,331,7
14766.0,8,6,2473.37,4,4,4,444,12
14768.0,17,2,192.60000000000002,4,2,1,421,7
14769.0,3,8,10251.98,4,4,4,444,12
14770.0,232,2,876.42,1,2,3,123,6
14772.0,112,1,139.26,2,1,1,211,4
14775.0,58,3,1011.9,2,3,3,233,8
14776.0,51,11,2538.3,3,4,4,344,11
14778.0,127,2,730.86,2,2,3,223,7
14779.0,281,3,386.15,1,3,2,132,6
14780.0,55,2,447.68,2,2,2,222,6
14782.0,320,1,200.10000000000002,1,1,1,111,3
14784.0,26,2,289.99,3,2,1,321,6
14785.0,10,2,77.4,4,2,1,421,7
14788.0,7,2,679.4399999999999,4,2,3,423,9
14789.0,29,1,197.64,3,1,1,311,5
14790.0,17,4,745.06,4,3,3,433,10
14792.0,64,1,6.2,2,1,1,211,4
14793.0,21,1,228.99,3,1,1,311,5
14794.0,3,7,1319.91,4,4,3,443,11
14795.0,166,1,131.45000000000002,1,1,1,111,3
14796.0,1,17,7975.49,4,4,4,444,12
14798.0,53,3,173.74,2,3,1,231,6
14799.0,51,1,157.7,3,1,1,311,5
14800.0,48,12,4317.39,3,4,4,344,11
14801.0,61,1,189.34,2,1,1,211,4
14803.0,162,3,845.55,1,3,3,133,7
14804.0,9,1,353.27,4,1,2,412,7
14805.0,15,4,546.4,4,3,2,432,9
14806.0,75,1,193.39000000000001,2,1,1,211,4
14808.0,40,8,2718.6,3,4,4,344,11
14810.0,41,11,2085.33,3,4,4,344,11
14813.0,370,2,152.88,1,2,1,121,4
14815.0,37,2,778.5,3,2,3,323,8
14816.0,197,1,271.85,1,1,1,111,3
14817.0,200,2,1110.34,1,2,3,123,6
14818.0,74,3,657.8,2,3,3,233,8
14819.0,64,2,272.07,2,2,1,221,5
14820.0,21,4,507.29,3,3,2,332,8
14821.0,367,1,48.800000000000004,1,1,1,111,3
14823.0,180,3,321.43,1,3,2,132,6
14824.0,10,4,1127.71,4,3,3,433,10
14825.0,4,12,2221.01,4,4,4,444,12
14828.0,197,3,1354.72,1,3,3,133,7
14829.0,29,4,697.55,3,3,3,333,9
14830.0,53,1,188.88,2,1,1,211,4
14834.0,18,6,1720.3,4,4,4,444,12
14836.0,10,3,102.44999999999999,4,3,1,431,8
14837.0,90,4,1649.5,2,3,4,234,9
14840.0,268,1,62.85,1,1,1,111,3
14841.0,53,6,3295.76,2,4,4,244,10
14842.0,44,4,2824.69,3,3,4,334,10
14844.0,64,4,2831.81,2,3,4,234,9
14847.0,149,1,309.4,1,1,2,112,4
14849.0,22,25,7851.34,3,4,4,344,11
14850.0,312,1,325.75,1,1,2,112,4
14851.0,23,2,511.35,3,2,2,322,7
14852.0,58,6,2836.69,2,4,4,244,10
14853.0,24,2,475.8,3,2,2,322,7
14854.0,78,7,2740.03,2,4,4,244,10
14855.0,119,2,645.65,2,2,2,222,6
14856.0,36,3,1290.53,3,3,3,333,9
14857.0,60,2,1173.12,2,2,3,223,7
14859.0,13,4,1353.74,4,3,3,433,10
14860.0,19,1,170.32,3,1,1,311,5
14861.0,52,1,125.79,2,1,1,211,4
14862.0,26,2,841.1999999999999,3,2,3,323,8
14863.0,29,1,266.76,3,1,1,311,5
14865.0,7,2,52.2,4,2,1,421,7
14866.0,11,11,9407.98,4,4,4,444,12
14867.0,186,3,710.28,1,3,3,133,7
14868.0,3,8,2953.59,4,4,4,444,12
14869.0,9,2,721.45,4,2,3,423,9
14870.0,262,1,327.25,1,1,2,112,4
14871.0,3,4,501.28000000000003,4,3,2,432,9
14873.0,210,1,519.68,1,1,2,112,4
14875.0,108,2,1465.3200000000002,2,2,3,223,7
14878.0,13,9,1476.09,4,4,3,443,11
14880.0,77,3,690.59,2,3,3,233,8
14881.0,20,1,255.4,3,1,1,311,5
14882.0,27,2,589.7,3,2,2,322,7
14883.0,19,6,761.59,3,4,3,343,10
14885.0,132,1,664.52,2,1,3,213,6
14886.0,253,1,364.8,1,1,2,112,4
14887.0,79,1,72.0,2,1,1,211,4
14888.0,207,1,369.2,1,1,2,112,4
14889.0,336,1,135.9,1,1,1,111,3
14890.0,254,1,125.65,1,1,1,111,3
14891.0,148,2,554.38,1,2,2,122,5
14893.0,10,2,1237.8500000000001,4,2,3,423,9
14894.0,85,1,655.75,2,1,3,213,6
14895.0,8,20,11073.91,4,4,4,444,12
14896.0,205,2,468.77000000000004,1,2,2,122,5
14897.0,8,4,1366.38,4,3,3,433,10
14898.0,23,6,1087.87,3,4,3,343,10
14901.0,11,9,1421.29,4,4,3,443,11
14902.0,26,1,332.66,3,1,2,312,6
14903.0,21,5,2795.33,3,4,4,344,11
14904.0,2,2,913.12,4,2,3,423,9
14905.0,158,2,616.15,1,2,2,122,5
14907.0,3,7,3501.1,4,4,4,444,12
14908.0,74,1,277.8,2,1,1,211,4
14910.0,3,4,434.35,4,3,2,432,9
14911.0,1,200,132910.61000000002,4,4,4,444,12
14912.0,17,2,811.6899999999999,4,2,3,423,9
14913.0,36,4,1227.43,3,3,3,333,9
14915.0,91,2,307.48,2,2,2,222,6
14916.0,71,4,1268.98,2,3,3,233,8
14918.0,116,2,1610.15,2,2,4,224,8
14920.0,213,2,977.77,1,2,3,123,6
14921.0,30,2,1316.07,3,2,3,323,8
14923.0,51,1,749.1,3,1,3,313,7
14924.0,246,1,310.05,1,1,2,112,4
14929.0,32,1,223.88,3,1,1,311,5
14930.0,109,3,2362.96,2,3,4,234,9
14931.0,5,5,1257.68,4,4,3,443,11
14932.0,366,1,363.53,1,1,2,112,4
14934.0,82,2,1890.94,2,2,4,224,8
14935.0,297,1,1520.1599999999999,1,1,3,113,5
14936.0,34,8,8137.02,3,4,4,344,11
14937.0,57,3,1621.88,2,3,4,234,9
14944.0,30,12,5900.25,3,4,4,344,11
14946.0,14,1,100.9,4,1,1,411,6
14947.0,72,2,290.82,2,2,1,221,5
14948.0,23,6,1101.97,3,4,3,343,10
14950.0,19,1,371.2,3,1,2,312,6
14951.0,79,1,311.69,2,1,2,212,5
14952.0,60,11,7535.49,2,4,4,244,10
14953.0,25,1,285.67,3,1,1,311,5
14954.0,12,1,294.85,4,1,1,411,6
14957.0,253,1,58.49,1,1,1,111,3
14958.0,147,3,483.72999999999996,1,3,2,132,6
14959.0,64,4,695.42,2,3,3,233,8
14960.0,8,2,221.27,4,2,1,421,7
14961.0,11,9,7044.68,4,4,4,444,12
14962.0,271,1,126.7,1,1,1,111,3
14963.0,10,5,1472.34,4,4,3,443,11
14964.0,247,1,206.21,1,1,1,111,3
14965.0,96,2,596.09,2,2,2,222,6
14966.0,15,1,183.02,4,1,1,411,6
14967.0,50,1,463.8,3,1,2,312,6
14968.0,30,1,147.59,3,1,1,311,5
14970.0,68,4,1592.06,2,3,4,234,9
14971.0,35,3,1097.98,3,3,3,333,9
14972.0,128,1,114.77,2,1,1,211,4
14973.0,107,3,1314.45,2,3,3,233,8
14974.0,37,1,89.94,3,1,1,311,5
14975.0,57,1,279.94,2,1,1,211,4
14976.0,57,7,790.86,2,4,3,243,9
14978.0,72,5,1921.3700000000001,2,4,4,244,10
14981.0,246,1,102.12,1,1,1,111,3
14984.0,19,2,202.37,3,2,1,321,6
14985.0,198,2,292.01,1,2,1,121,4
14987.0,16,2,326.4,4,2,2,422,8
14988.0,212,1,334.54,1,1,2,112,4
14995.0,39,2,231.98000000000002,3,2,1,321,6
14997.0,46,3,546.1999999999999,3,3,2,332,8
14998.0,170,2,414.87,1,2,2,122,5
15000.0,48,1,490.52,3,1,2,312,6
15002.0,116,4,1641.76,2,3,4,234,9
15004.0,147,1,1220.77,1,1,3,113,5
15005.0,16,28,6295.37,4,4,4,444,12
15006.0,51,1,480.38,3,1,2,312,6
15007.0,159,1,156.91,1,1,1,111,3
15009.0,12,3,1259.43,4,3,3,433,10
15010.0,36,1,308.94,3,1,2,312,6
15012.0,54,2,405.04,2,2,2,222,6
15014.0,43,2,257.67,3,2,1,321,6
15016.0,173,1,170.04,1,1,1,111,3
15017.0,34,1,125.58,3,1,1,311,5
15018.0,39,3,496.21000000000004,3,3,2,332,8
15019.0,267,1,252.81,1,1,1,111,3
15021.0,9,9,1871.77,4,4,4,444,12
15022.0,12,4,852.39,4,3,3,433,10
15023.0,3,11,6720.41,4,4,4,444,12
15024.0,10,10,1636.43,4,4,4,444,12
15025.0,33,1,361.96,3,1,2,312,6
15026.0,80,3,469.0,2,3,2,232,7
15027.0,31,4,916.15,3,3,3,333,9
15028.0,8,4,627.13,4,3,2,432,9
15030.0,72,2,423.48,2,2,2,222,6
15031.0,4,4,653.19,4,3,3,433,10
15032.0,256,3,3639.1,1,3,4,134,8
15033.0,5,10,2557.18,4,4,4,444,12
15034.0,16,8,4274.16,4,4,4,444,12
15035.0,90,1,252.73000000000002,2,1,1,211,4
15036.0,72,3,429.56,2,3,2,232,7
15038.0,59,6,685.74,2,4,3,243,9
15039.0,10,47,19363.39,4,4,4,444,12
15041.0,170,1,179.93,1,1,1,111,3
15042.0,199,1,135.93,1,1,1,111,3
15043.0,31,1,537.0,3,1,2,312,6
15044.0,19,17,7634.7300000000005,3,4,4,344,11
15045.0,152,2,735.66,1,2,3,123,6
15046.0,9,15,4386.34,4,4,4,444,12
15047.0,270,1,343.62,1,1,2,112,4
15048.0,65,4,381.0,2,3,2,232,7
15049.0,274,1,121.17000000000002,1,1,1,111,3
15050.0,25,3,1737.69,3,3,4,334,10
15051.0,23,3,1297.56,3,3,3,333,9
15052.0,319,1,207.73000000000002,1,1,1,111,3
15053.0,5,3,693.95,4,3,3,433,10
15054.0,12,2,302.1,4,2,2,422,8
15057.0,275,2,1489.5,1,2,3,123,6
15058.0,25,11,2102.54,3,4,4,344,11
15059.0,41,9,1337.72,3,4,3,343,10
15060.0,8,4,294.25,4,3,1,431,8
15061.0,4,47,34938.18,4,4,4,444,12
15062.0,71,4,987.86,2,3,3,233,8
15063.0,213,1,370.79999999999995,1,1,2,112,4
15065.0,38,4,3158.13,3,3,4,334,10
15066.0,53,1,893.59,2,1,3,213,6
15067.0,78,3,1744.76,2,3,4,234,9
15068.0,46,2,553.36,3,2,2,322,7
15069.0,179,1,1109.53,1,1,3,113,5
15070.0,373,1,106.2,1,1,1,111,3
15071.0,94,2,982.07,2,2,3,223,7
15073.0,10,3,1043.41,4,3,3,433,10
15074.0,105,1,735.67,2,1,3,213,6
15075.0,78,1,722.63,2,1,3,213,6
15076.0,173,1,880.85,1,1,3,113,5
15078.0,7,32,9743.11,4,4,4,444,12
15079.0,213,4,895.61,1,3,3,133,7
15081.0,22,5,504.8,3,4,2,342,9
15083.0,257,1,88.2,1,1,1,111,3
15087.0,282,1,246.46,1,1,1,111,3
15088.0,21,2,1160.07,3,2,3,323,8
15089.0,10,6,2420.84,4,4,4,444,12
15090.0,308,1,381.32,1,1,2,112,4
15091.0,68,1,480.71,2,1,2,212,5
15092.0,215,2,457.81,1,2,2,122,5
15093.0,18,6,3957.9,4,4,4,444,12
15095.0,104,4,1370.6,2,3,3,233,8
15096.0,43,1,219.39000000000001,3,1,1,311,5
15097.0,4,1,248.08,4,1,1,411,6
15098.0,182,3,39916.5,1,3,4,134,8
15099.0,84,1,410.48,2,1,2,212,5
15100.0,334,3,876.0,1,3,3,133,7
15101.0,9,2,317.53,4,2,2,422,8
15103.0,31,2,703.36,3,2,3,323,8
15104.0,197,2,993.54,1,2,3,123,6
15105.0,18,7,2298.93,4,4,4,444,12
15106.0,18,5,1422.52,4,4,3,443,11
15107.0,311,6,319.5,1,4,2,142,7
15108.0,142,4,1300.25,2,3,3,233,8
15109.0,246,1,484.95,1,1,2,112,4
15110.0,24,4,996.1,3,3,3,333,9
15111.0,29,3,1567.48,3,3,3,333,9
15113.0,10,3,3425.91,4,3,4,434,11
15114.0,30,10,2760.56,3,4,4,344,11
15115.0,18,1,340.11,4,1,2,412,7
15116.0,18,4,1352.75,4,3,3,433,10
15117.0,15,5,1199.78,4,4,3,443,11
15119.0,246,1,266.4,1,1,1,111,3
15120.0,134,1,358.82,2,1,2,212,5
15121.0,50,2,457.72,3,2,2,322,7
15122.0,114,3,1633.78,2,3,4,234,9
15123.0,7,2,2199.31,4,2,4,424,10
15124.0,23,2,184.19,3,2,1,321,6
15125.0,25,15,10888.64,3,4,4,344,11
15127.0,66,1,406.53,2,1,2,212,5
15128.0,60,4,1471.0,2,3,3,233,8
15129.0,50,11,3343.72,3,4,4,344,11
15130.0,170,1,330.11,1,1,2,112,4
15132.0,18,5,977.9300000000001,4,4,3,443,11
15133.0,128,3,982.42,2,3,3,233,8
15134.0,15,8,1387.99,4,4,3,443,11
15135.0,239,1,139.05,1,1,1,111,3
15136.0,3,4,1286.7,4,3,3,433,10
15139.0,240,2,178.96,1,2,1,121,4
15140.0,52,7,2224.65,2,4,4,244,10
15142.0,46,1,498.74,3,1,2,312,6
15143.0,226,1,259.45,1,1,1,111,3
15144.0,8,17,6580.44,4,4,4,444,12
15145.0,4,4,1194.73,4,3,3,433,10
15146.0,165,2,1327.16,1,2,3,123,6
15147.0,240,1,623.5,1,1,2,112,4
15148.0,11,1,301.29,4,1,2,412,7
15149.0,134,1,520.8000000000001,2,1,2,212,5
15150.0,17,10,5291.33,4,4,4,444,12
15152.0,10,13,4745.69,4,4,4,444,12
15153.0,31,1,329.25,3,1,2,312,6
15154.0,75,1,254.28,2,1,1,211,4
15156.0,1,3,961.49,4,3,3,433,10
15157.0,4,3,1936.07,4,3,4,434,11
15158.0,45,1,401.40000000000003,3,1,2,312,6
15159.0,2,30,18641.010000000002,4,4,4,444,12
15160.0,357,1,158.16,1,1,1,111,3
15163.0,18,2,304.47,4,2,2,422,8
15164.0,69,3,824.58,2,3,3,233,8
15165.0,373,1,487.75,1,1,2,112,4
15167.0,321,1,158.8,1,1,1,111,3
15168.0,26,1,106.56,3,1,1,311,5
15171.0,331,1,1289.5,1,1,3,113,5
15172.0,9,5,1624.05,4,4,4,444,12
15174.0,323,1,135.75,1,1,1,111,3
15175.0,72,1,224.14,2,1,1,211,4
15178.0,260,1,40.5,1,1,1,111,3
15179.0,18,5,2042.79,4,4,4,444,12
15180.0,367,1,87.5,1,1,1,111,3
15181.0,66,3,689.4799999999999,2,3,3,233,8
15182.0,154,2,622.85,1,2,2,122,5
15184.0,29,2,402.2,3,2,2,322,7
15185.0,70,1,310.62,2,1,2,212,5
15186.0,14,2,411.41,4,2,2,422,8
15187.0,2,16,4712.38,4,4,4,444,12
15189.0,1,41,14741.95,4,4,4,444,12
15192.0,120,3,1044.32,2,3,3,233,8
15193.0,61,1,499.32,2,1,2,212,5
15194.0,3,15,7384.53,4,4,4,444,12
15197.0,11,3,1079.6100000000001,4,3,3,433,10
15198.0,92,2,193.64,2,2,1,221,5
15199.0,59,4,1268.7,2,3,3,233,8
15201.0,87,5,1236.54,2,4,3,243,9
15203.0,26,6,1827.8,3,4,4,344,11
15204.0,357,1,316.58,1,1,2,112,4
15205.0,85,2,653.24,2,2,3,223,7
15206.0,10,4,420.29999999999995,4,3,2,432,9
15208.0,1,5,870.12,4,4,3,443,11
15210.0,225,1,331.18,1,1,2,112,4
15211.0,60,2,894.4100000000001,2,2,3,223,7
15212.0,241,1,101.8,1,1,1,111,3
15213.0,319,2,328.35,1,2,2,122,5
15214.0,2,8,1661.44,4,4,4,444,12
15215.0,47,3,734.94,3,3,3,333,9
15216.0,88,1,96.6,2,1,1,211,4
15218.0,11,11,4708.89,4,4,4,444,12
15219.0,176,1,305.75,1,1,2,112,4
15220.0,52,6,1709.36,2,4,4,244,10
15221.0,366,1,403.25,1,1,2,112,4
15222.0,319,1,585.0,1,1,2,112,4
15223.0,226,2,755.75,1,2,3,123,6
15224.0,358,2,322.08,1,2,2,122,5
15225.0,234,1,409.40000000000003,1,1,2,112,4
15226.0,311,1,154.41,1,1,1,111,3
15227.0,37,5,1219.4,3,4,3,343,10
15228.0,66,4,3084.31,2,3,4,234,9
15230.0,239,2,429.6,1,2,2,122,5
15232.0,113,2,612.06,2,2,2,222,6
15234.0,277,1,197.0,1,1,1,111,3
15235.0,218,12,2247.51,1,4,4,144,9
15236.0,299,1,321.05,1,1,2,112,4
15237.0,2,4,1412.32,4,3,3,433,10
15238.0,29,3,1071.99,3,3,3,333,9
15239.0,10,2,780.59,4,2,3,423,9
15240.0,45,5,1706.57,3,4,4,344,11
15241.0,67,8,1756.44,2,4,4,244,10
15243.0,74,1,316.68,2,1,2,212,5
15244.0,65,2,631.57,2,2,2,222,6
15245.0,134,3,2515.84,2,3,4,234,9
15246.0,238,2,514.15,1,2,2,122,5
15247.0,122,1,356.0,2,1,2,212,5
15249.0,32,13,6688.46,3,4,4,344,11
15251.0,9,10,9000.99,4,4,4,444,12
15252.0,36,2,740.78,3,2,3,323,8
15253.0,16,5,918.1999999999999,4,4,3,443,11
15254.0,127,1,300.36,2,1,2,212,5
15255.0,67,1,890.85,2,1,3,213,6
15256.0,149,1,98.45,1,1,1,111,3
15257.0,283,1,317.15,1,1,2,112,4
15258.0,169,2,623.16,1,2,2,122,5
15260.0,100,7,1810.77,2,4,4,244,10
15261.0,135,1,254.82,2,1,1,211,4
15262.0,324,1,178.95000000000002,1,1,1,111,3
15263.0,107,1,156.51,2,1,1,211,4
15264.0,64,1,393.74,2,1,2,212,5
15265.0,151,2,1506.1200000000001,1,2,3,123,6
15266.0,338,1,119.3,1,1,1,111,3
15267.0,22,5,1315.6,3,4,3,343,10
15269.0,24,1,408.8,3,1,2,312,6
15270.0,16,7,1726.69,4,4,4,444,12
15271.0,7,15,2493.34,4,4,4,444,12
15272.0,57,2,721.94,2,2,3,223,7
15274.0,4,2,681.77,4,2,3,423,9
15275.0,38,1,615.14,3,1,2,312,6
15276.0,66,1,128.63,2,1,1,211,4
15277.0,47,1,255.89999999999998,3,1,1,311,5
15279.0,355,1,290.51,1,1,1,111,3
15280.0,172,1,113.12,1,1,1,111,3
15281.0,59,9,2332.15,2,4,4,244,10
15286.0,50,1,240.55,3,1,1,311,5
15287.0,22,2,414.69,3,2,2,322,7
15288.0,43,5,2306.52,3,4,4,344,11
15289.0,29,3,939.78,3,3,3,333,9
15290.0,5,18,7793.46,4,4,4,444,12
15291.0,26,14,4272.3,3,4,4,344,11
15292.0,201,1,178.39,1,1,1,111,3
15296.0,51,6,3672.86,3,4,4,344,11
15297.0,10,3,641.94,4,3,2,432,9
15298.0,2,11,3809.9,4,4,4,444,12
15299.0,164,2,1127.85,1,2,3,123,6
15300.0,64,1,496.44,2,1,2,212,5
15301.0,51,11,4427.45,3,4,4,344,11
15303.0,290,1,574.02,1,1,2,112,4
15304.0,61,8,694.4000000000001,2,4,3,243,9
15306.0,64,3,1174.35,2,3,3,233,8
15307.0,96,1,205.3,2,1,1,211,4
15308.0,274,1,310.47,1,1,2,112,4
15311.0,1,91,56232.71,4,4,4,444,12
15312.0,75,4,924.85,2,3,3,233,8
15313.0,110,1,52.0,2,1,1,211,4
15314.0,199,1,327.97,1,1,2,112,4
15315.0,64,2,570.5,2,2,2,222,6
15316.0,327,1,165.0,1,1,1,111,3
15318.0,4,1,312.62,4,1,2,412,7
15319.0,284,1,204.5,1,1,1,111,3
15320.0,44,1,197.53,3,1,1,311,5
15321.0,71,3,2748.31,2,3,4,234,9
15322.0,86,1,679.68,2,1,3,213,6
15325.0,104,1,161.74,2,1,1,211,4
15326.0,334,1,311.71,1,1,2,112,4
15327.0,53,1,208.75,2,1,1,211,4
15329.0,39,3,1049.7,3,3,3,333,9
15330.0,32,2,250.55999999999997,3,2,1,321,6
15332.0,366,4,1661.06,1,3,4,134,8
15333.0,208,1,1028.56,1,1,3,113,5
15334.0,157,3,350.82,1,3,2,132,6
15335.0,54,1,170.22,2,1,1,211,4
15339.0,66,2,574.07,2,2,2,222,6
15341.0,81,1,2020.52,2,1,4,214,7
15342.0,130,1,406.09,2,1,2,212,5
15343.0,87,1,364.5,2,1,2,212,5
15344.0,1,3,563.94,4,3,2,432,9
15345.0,46,1,393.54,3,1,2,312,6
15346.0,333,1,252.42000000000002,1,1,1,111,3
15347.0,366,1,201.60000000000002,1,1,1,111,3
15348.0,72,1,158.04,2,1,1,211,4
15349.0,158,2,463.90999999999997,1,2,2,122,5
15350.0,373,1,115.65,1,1,1,111,3
15351.0,12,7,1934.66,4,4,4,444,12
15353.0,255,2,770.12,1,2,3,123,6
15355.0,29,2,277.05,3,2,1,321,6
15356.0,31,10,2718.03,3,4,4,344,11
15358.0,5,22,8166.24,4,4,4,444,12
15360.0,40,1,427.93,3,1,2,312,6
15361.0,362,1,215.4,1,1,1,111,3
15363.0,373,1,326.0,1,1,2,112,4
15364.0,96,2,913.19,2,2,3,223,7
15365.0,26,7,2314.32,3,4,4,344,11
15366.0,75,2,602.51,2,2,2,222,6
15367.0,57,4,1877.59,2,3,4,234,9
15368.0,21,1,167.70000000000002,3,1,1,311,5
15370.0,41,7,2386.05,3,4,4,344,11
15372.0,137,1,1296.52,2,1,3,213,6
15373.0,8,12,2415.91,4,4,4,444,12
15374.0,129,1,168.0,2,1,1,211,4
15376.0,40,3,1221.56,3,3,3,333,9
15379.0,169,7,3703.29,1,4,4,144,9
15380.0,9,5,1690.2600000000002,4,4,4,444,12
15381.0,214,2,596.85,1,2,2,122,5
15382.0,15,6,5913.95,4,4,4,444,12
15384.0,170,2,642.41,1,2,2,122,5
15385.0,40,1,316.88,3,1,2,312,6
15386.0,186,1,394.14,1,1,2,112,4
15388.0,270,1,140.54,1,1,1,111,3
15392.0,5,4,1535.53,4,3,3,433,10
15393.0,16,2,231.86,4,2,1,421,7
15394.0,10,4,2183.54,4,3,4,434,11
15395.0,326,1,107.45,1,1,1,111,3
15396.0,113,1,288.18,2,1,1,211,4
15397.0,290,1,94.0,1,1,1,111,3
15398.0,16,2,1345.53,4,2,3,423,9
15399.0,1,3,815.77,4,3,3,433,10
15400.0,92,5,716.2,2,4,3,243,9
15402.0,149,2,536.05,1,2,2,122,5
15405.0,189,1,349.1,1,1,2,112,4
15406.0,31,2,510.71000000000004,3,2,2,322,7
15407.0,34,4,1046.74,3,3,3,333,9
15408.0,264,1,267.18,1,1,1,111,3
15410.0,84,8,3450.84,2,4,4,244,10
15411.0,26,4,1348.93,3,3,3,333,9
15412.0,171,1,190.53,1,1,1,111,3
15414.0,10,3,774.9000000000001,4,3,3,433,10
15415.0,313,1,559.61,1,1,2,112,4
15416.0,65,4,3984.32,2,3,4,234,9
15417.0,85,1,508.8,2,1,2,212,5
15419.0,25,1,135.86,3,1,1,311,5
15421.0,59,4,950.36,2,3,3,233,8
15422.0,323,2,97.7,1,2,1,121,4
15423.0,38,1,43.5,3,1,1,311,5
15424.0,254,2,322.86,1,2,2,122,5
15426.0,19,5,1404.07,3,4,3,343,10
15427.0,33,3,1430.54,3,3,3,333,9
15428.0,15,1,93.78,4,1,1,411,6
15429.0,27,2,397.35,3,2,2,322,7
15432.0,23,1,171.19,3,1,1,311,5
15433.0,214,2,533.3,1,2,2,122,5
15434.0,8,5,1041.48,4,4,3,443,11
15435.0,22,1,149.29,3,1,1,311,5
15436.0,12,3,1067.75,4,3,3,433,10
15437.0,262,1,200.16,1,1,1,111,3
15438.0,131,1,156.57999999999998,2,1,1,211,4
15440.0,55,3,383.68,2,3,2,232,7
15442.0,249,1,594.0,1,1,2,112,4
15443.0,2,7,3213.59,4,4,4,444,12
15444.0,9,2,1411.21,4,2,3,423,9
15445.0,264,1,113.5,1,1,1,111,3
15447.0,331,1,155.17,1,1,1,111,3
15448.0,313,1,494.64,1,1,2,112,4
15449.0,26,3,974.52,3,3,3,333,9
15450.0,30,1,429.84,3,1,2,312,6
15452.0,30,3,528.48,3,3,2,332,8
15453.0,2,7,1371.77,4,4,3,443,11
15454.0,362,1,179.1,1,1,1,111,3
15456.0,283,3,404.35,1,3,2,132,6
15457.0,262,1,237.07,1,1,1,111,3
15458.0,25,1,161.64,3,1,1,311,5
15460.0,354,1,214.26,1,1,1,111,3
15462.0,94,3,234.6,2,3,1,231,6
15463.0,29,1,126.14,3,1,1,311,5
15464.0,338,1,1044.65,1,1,3,113,5
15465.0,20,18,7048.62,3,4,4,344,11
15466.0,85,1,334.53,2,1,2,212,5
15467.0,9,3,524.88,4,3,2,432,9
15468.0,51,2,467.51,3,2,2,322,7
15469.0,50,2,538.55,3,2,2,322,7
15471.0,2,1,454.48,4,1,2,412,7
15472.0,113,1,371.56,2,1,2,212,5
15473.0,14,6,1465.2,4,4,3,443,11
15475.0,77,1,454.10999999999996,2,1,2,212,5
15478.0,40,2,1399.92,3,2,3,323,8
15480.0,116,1,905.5,2,1,3,213,6
15482.0,16,12,9415.36,4,4,4,444,12
15483.0,161,4,225.26,1,3,1,131,5
15484.0,1,4,3474.25,4,3,4,434,11
15485.0,30,3,2564.5,3,3,4,334,10
15488.0,93,1,91.32000000000001,2,1,1,211,4
15489.0,23,3,1134.28,3,3,3,333,9
15491.0,95,6,3100.09,2,4,4,244,10
15492.0,28,2,659.4599999999999,3,2,3,323,8
15493.0,33,5,1953.41,3,4,4,344,11
15494.0,21,2,1280.58,3,2,3,323,8
15497.0,18,2,936.6,4,2,3,423,9
15498.0,3,27,13316.4,4,4,4,444,12
15500.0,8,4,1131.56,4,3,3,433,10
15502.0,16,12,9508.93,4,4,4,444,12
15503.0,363,1,141.04,1,1,1,111,3
15504.0,81,1,52.83,2,1,1,211,4
15505.0,53,5,3610.96,2,4,4,244,10
15506.0,23,3,972.08,3,3,3,333,9
15507.0,172,1,475.86,1,1,2,112,4
15508.0,189,6,1000.27,1,4,3,143,8
15510.0,331,1,250.0,1,1,1,111,3
15511.0,12,5,900.53,4,4,3,443,11
15512.0,156,2,121.0,1,2,1,121,4
15513.0,33,18,14215.18,3,4,4,344,11
15514.0,12,11,3275.88,4,4,4,444,12
15516.0,45,3,62.43,3,3,1,331,7
15517.0,233,1,267.03,1,1,1,111,3
15518.0,64,8,1921.55,2,4,4,244,10
15520.0,2,1,320.7,4,1,2,412,7
15521.0,40,8,3000.2,3,4,4,344,11
15522.0,33,2,397.99,3,2,2,322,7
15523.0,84,1,412.01000000000005,2,1,2,212,5
15524.0,25,1,440.0,3,1,2,312,6
15525.0,2,3,734.37,4,3,3,433,10
15526.0,33,2,148.44,3,2,1,321,6
15527.0,19,8,2428.53,3,4,4,344,11
15528.0,254,1,229.33,1,1,1,111,3
15529.0,23,11,3962.6,3,4,4,344,11
15530.0,22,4,1497.31,3,3,3,333,9
15531.0,8,2,1972.39,4,2,4,424,10
15532.0,25,4,1564.73,3,3,3,333,9
15533.0,19,3,807.57,3,3,3,333,9
15535.0,173,4,502.9,1,3,2,132,6
15537.0,163,1,110.92,1,1,1,111,3
15539.0,7,1,538.46,4,1,2,412,7
15540.0,11,1,213.3,4,1,1,411,6
15541.0,114,1,85.13000000000001,2,1,1,211,4
15543.0,288,1,127.86,1,1,1,111,3
15544.0,9,9,3546.71,4,4,4,444,12
